,productName,offer_Price,market_Price
6647,TAGWOOD S1 2 IN 1 SPEEDY BLENDER white & green HARD PLASTIC JAR,KSh 680,KSh 890 
6648,Long Life EA-Egg Steamer yellow normal ,"KSh 18,999","KSh 19,999 "
6649,QCG new Phone 6.3inch 8G+128G 26MP+8MP 9800mAh Face&Fingerprint&Screen unlocking Dual SIM Smartphone sea blue 19:9 big field of vision，2560*1440 HD resolution，9800mAh long standby，8G+128G large memory，Helio P60 ten-core processor,KSh 599,
6650,Sandisk 32GB Memory Card U1 Class 10 Micro SD Card SDXC SDHC Microsd Flash TF Card as shown SanDisk 32GB 80MB/S Sandisk 32GB Memory Card U1 Class 10 Micro SD Card SDXC SDHC Microsd Flash TF Card,KSh 299,KSh 390 
6651,KiliFun Collection R9 Inkax Brand Earbuds/Earphone Stereo 3.5mm wired control with mic and button black Wired earphones with a high sound quality. Music courier and passion. Noise isolation with precise bass.,"KSh 1,499","KSh 1,899 "
6652,Women Boots High Heels Ladies Shoes Women Shoes Casual Shoes Autumn Comfortable Boots brown 43 ,KSh 999,"KSh 1,899 "
6653,"Licer Portable Wireless Business Bluetooth Earphone with Charging Box Stereo Earbuds V4.2 2Pcs Black Fashion style,Energy saving design,Long time standby.
High-fidelity sound and voice quality effect,comfortable to wear,easy to carry.","KSh 1,125","KSh 1,350 "
6654,"SOFTCARE Diaper Premium, Medium 6-9Kgs,Count 72 For Baby white m72(6-9kgs) ","KSh 1,999","KSh 4,000 "
6655,"TOTO Gentleman Business flat shoes men shoes formal shoes party shoes casual shoes leather shoes black 39 Super Fibre Leather Fashion business high-end luxury men&aposs leather shoes, exquisite workmanship, gentleman&aposs choice","KSh 1,785",
6656,Women&aposs boots new thick bottom Martin motorcycle women&aposs boots British wind boots black 35 Women&aposs boots new thick bottom Martin motorcycle women&aposs boots British wind boots,KSh 958,
6657,"New men&aposs shoes winter and fall trends go with casual canvas shoes and men&aposs sneakers Black/white 39 Quality first service is the best
Customers are all our friends.
Fashion Design 100% New Quality",KSh 599,
6658,"200*100cm Romantic Butterfly Blinds Curtain Yarn Tulle Organza Child Window Screen Living Bedroom colorful-same with picture 200*100cm *What you get:1 x Colorful Butterlfly Printed Burnt-out Curtain 
*Material: Organdy
*Size: 100cm wide x200cm height",KSh 649,
6659,"2pcs Oval Double Sides Magic twist hair brush sponge Sponge Brush for Natural afro coil wave dread random color normal *What you get: 2pcs/set Magic Twist hair sponge
*Size: 145*96*45mm
*Holes : 32 holes
*Hole Diameter: 8 mm",KSh 699,KSh 999 
6660,Summer Chiffon Blouse/ Shirt /Short Sleeve Shirt /Women&aposs Tops Yellow l Summer Chiffon Blouse/ Shirt /Short Sleeve Shirt /Women&aposs Tops,KSh 799,KSh 999 
6661,1 Pairs Fashion New Female Pointed Shoes/ Flat Shoes/ Pearls Single Shoes Shoes/ Shoes Gold 39 1 Pairs Fashion New Female Pointed Shoes/ Flat Shoes/ Pearls Single Shoes Shoes/ Shoes,KSh 515,KSh 659 
6662,"Baby Girl Clothing Toddler Kids Jumpsuit Summer Newborn Infant Clothes Outfit GX603A royal blue 110 2018NEW,Fashion!","KSh 6,999","KSh 9,999 "
6663,"OALE P1, 5.5 inch, 2GB+16GB, 5MP+8MP, 2500mAh, Android 8.1, Fingerprint, Smart Phones Luxury Gold ","KSh 3,899",
6664,"Certified Refurbished: iPhone4S - 3.5 inch screen -16G Smartphone black A smoother system than iPhone4, which supports more app","KSh 1,250","KSh 2,300 "
6665,SANZ 2800 Rechargeable Hair Clipper Professional Electric Haircut Trimmer white 3w ,KSh 649,KSh 999 
6666,Baby Kids Girls Princess Dress Pageant Wedding Birthday Party Lace Long Dresses pink  WWW108A 100 ,KSh 999,"KSh 1,998 "
6667,5Pcs Glitter Eyes Makeup Women Easy to Wear Waterproof Pigmented Liquid Eyeliner Glitter Makeup 5pcs ,"KSh 1,254","KSh 1,399 "
6668,New Fashion Women Shoes Sandals Summer Flip Flops Bohemia Flat Sandals Female Beaded Shoes brown 38 women shoes ladies shoes,"KSh 1,873","KSh 2,094 "
6669,Women Sneakers Fashion Flat Platform Shoes Height Increasing Causal Shoes For Women Zippers Sneakers red 38 ,"KSh 1,299","KSh 2,799 "
6670,Elegant Ladies Shallow Mouth Low Heel Sandals Shoes Red 36 ,"KSh 1,690","KSh 3,100 "
6671,4Pcs Bedding Set  (1 Duvet cover+1 Bed sheet+2 Pillow covers) Aloe Cotton Flexibility Zipper Design color as picture 5*6 ,"KSh 2,190","KSh 3,790 "
6672,4Pcs Bedding Set (1 Duvet cover+1 Bed sheet+2 Pillow covers) Fashion Button Double Pure Color Cotton double color 5*6 ,"KSh 15,450","KSh 19,999 "
6673,"(Special Offer)Skyworth 32""   Digital LED TV For Sale one 32 >Display size:32""  > Resolution/Frame:1366*766/60Hz   >ATV Receiving System PAL/SECAM BG/DK/I",KSh 699,KSh 872 
6674,Chiffon shirt women&aposs new spring slim office business party Korean version of long-sleeved jacket black s ,"KSh 1,399",
6675,Hot-Men shoe autumn men&aposs sports shoe Breathable Trendy British Casual Business Shoe with 6 gifts! black a 39 ,KSh 999,"KSh 1,699 "
6676,"Feiyue men shoes women shoes,lovers shoes, sports shoes,casual shoes，female shoes flat shoes black 36 This shoe belongs to the explosive style of INS. It is fashionable, lightweight and has a strong discount.","KSh 1,589",
6677,"fashion casual men&aposs shoes comfortable outdoor sports shoes black 39 Color:  black
Size: 39, 40, 41, 42, 43, 44","KSh 1,225",
6678,New ladies watches selling diamond square ladies bracelet watches ladies watches golden one size New ladies watches selling diamond square ladies bracelet watches ladies watches,"KSh 1,799",
6679,"In 2019, new promotions, crazy buying, one-shoulder slanting, handbags red ordinary 2019 nuevo verano bolso de mujer para mujer bolsillo cremallera Bolsos De Mujer solapa de la famosa marca de cuero de las mujeres Crossbody","KSh 1,599",
6680,Kztown Women Low Heel Shoes Fashion Boots Flat Shoes Casual Sneakers white 35 Welcome!you will find more good products if you visit our Store. We guarantee the lowest price and the highest quality of our products!,KSh 699,
6681,"Mini Bluetooth Earphone With charging cell left and right ears wireless stereo twin ears  white white Listening time: 2 hours, talking time: 2.5 hours, transmission distance: 10-18 meters. Charging box, easy to carry.","KSh 10,099","KSh 10,200 "
6682,"TECNO SPARK2, 6.0""HD, 16GB+1GB, 13MP+8MP, Face Unlock, 13 months warranty champagne gold ","KSh 1,699","KSh 3,299 "
6683,"FH Brand 17-Inch Bags Business Laptop Backpack Waterproof  USB Charging Port & Headphone interface gray 17-inch Anti Theft Waterproof Travel Backpack、College Student for Women Men,Fits Under 17-Inch Laptop Notebook","KSh 1,399","KSh 3,418 "
6684,"SOHI 1 Pairs PU Size 35-40 Comfortable Flat White Shoes Sequin Leaf Sneakers Shoes Women gold 35 SOHI High Quality 1 Pairs PU Causal Non-Slip Soles White Shoes,Shopping Made Fun",KSh 299,KSh 459 
6685,Sundabests 6pcs High Quality Spiral Glass Glassware Cup(1089) as the picture 6pcs ,"KSh 1,695",
6686,"HS2YGK - Two Slice Sandwich Maker white Cool touch handle & cool wrap body
Easy upright storage
Cord winding storage
High quality nonstick sandwich plates
Auto temperature control","KSh 6,499","KSh 6,999 "
6687,TAGWOOD MP-3319 Home Theater Sound System Bluetooth Speaker Subwoofer And FM Radio Black 12000w MP-3319 Multimedia 3.1,"KSh 1,499","KSh 2,999 "
6688,"Handbags 4 PCS Graceful Solid Color Design Women Shoulder Bags Tote pink 35 * 28 * 17cm 100% brand new and high quality.
Package include:1*Hangbag,1*Shoulder bag1*Cellphone bag,1*Card bag","KSh 1,268",
6689,20 Inches Curly Braiding Synthetic Fiber Hair Extensions For Women Natural Black Hair Wig Piece black 20inches 20 Inches Curly Braiding Synthetic Fiber Hair Extensions For Women Natural Black Hair Wig Piece,KSh 299,KSh 599 
6690,"PRINLLA Women Fashion Water Drop Crystal Earrings Red Bride Wedding Drop Earrings Red 45mm Fashion,Personality,Elegant Temperament,Anti-allergy,Not easy to fade.
Occasions: Daily Dress Decoration,Wedding,Party,Gift...","KSh 2,099",
6691,"Women&aposs mesh breathable sports shoes with box，thick-soled lady&aposs casual shoes,fashion Torre shoes Black 39 Women&aposs sports shoes,casual shoes,white torre shoes,
Fabric material: PU+ mesh fabric
Lining material: breathable mesh cloth
Size: 36 ~ 40",KSh 899,
6692,"Ryan World Sport Smart Watch Smart Wristband Pedometer Waterproof Fitness Band Bracelet black one-size Packing List:
1 * Fitness tracker Bracelet
1* Charger cable
1* Manual","KSh 1,500",
6693,2019 latest style scarce women&aposs handbags handmade beaded luxury fashion style black small ,"KSh 1,899",
6694,"New Promotional Women&aposs Bag in 2019, Limited Buy, Single Shoulder Skew Bag red ordinary New promotional ladies&aposbags ， fashionable European and American style, single shoulder diagonal straddle bags",KSh 199,KSh 599 
6695,"Women&aposs Wish Bottle Pendant Necklace Heart-shaped Crystal Drifting Bottle Necklace Rose Red 45cm Appearance: Stylish and Novel Design, Elegant Temperament.
Nice accessories,Match with suitable apparel for different occasion.","KSh 1,899",
6696,"Europe Fashion Ladies shoes Casual Flats Women shoes Office loafers flats Cow leather white black black 41 High quality leather,Light, soft, breathable, comfortable and durable.Europe Fashion Ladies shoes Casual Flats Women shoes","KSh 3,499","KSh 3,695 "
6697,Studio Condenser Microphone Sound Recording Audio Wired For live Radio KTV Blue tube silver mesh head  ,"KSh 12,699","KSh 13,999 "
6698,TECNO Pouvoir 2 - 16GB+3GB RAM - 6.0&apos&apos HD+ - 8MP+13MP - 4GLTE - 5000mAh - Face ID - Dual SIM midnight black TECNO Pouvoir 2,KSh 599,"KSh 1,599 "
6699,"12 Color Waterproof Outlast All-Day Moisturizing Lip Liner 12 PCS miked Last for 24 hours
Conditioning topcoat that leaves lips moisturized
Available in multiple shades, perfect for any time of day",KSh 899,
6700,Long Wigs For Black Women Long Curly Black Wigs For Women Natural Wigs Synthetic Women Black As picture Long Synthetic Wigs For Black Women Long Curly Black Wigs For Women Natural Women Hair Wigs Synthetic Women,KSh 999,"KSh 1,900 "
6701,KiliFun Collection 504Large Size Women&aposs New African Jeans Stretch Denim Hole Ladies Feet Pants dark blue 3xl KiliFun Collection 504Large Size Women&aposs New African Jeans Stretch Denim Hole Ladies Feet Pants,"KSh 2,199","KSh 3,599 "
6702,2018 Vintage Leather Men Dress Shoes Business Formal Brogue Pointed Toe Carved Oxfords Wedding Shoes brown 39 leather ,KSh 859,"KSh 2,200 "
6703,UNBREAKABLE Stainless Steel Coffee  Bottle 2.5L(11271) silver 2.5L ,KSh 399,"KSh 2,999 "
6704,"2018 New Lipsticks For Women Brand Lips Color Cosmetics Waterproof Long Lasting Lipstick Makeup 16# 2018 New Lipsticks For Women Sexy Brand Lips Color Cosmetics Waterproof Long Lasting Lipstick Makeup
Water-Resistant
Non-stick",KSh 999,"KSh 2,199 "
6705,GT08 Wearable Smart Watch With Hands-Free Call Phone Clock Push Message For Android Phones silver one size ,KSh 888,
6706,"2019 Women Laser Transparent Shoulder Bag Female Messenger Chain Bag PVC Small Crossbody Handbag Blue Normal Environmentally PVC Materials , Stylish and Practical, Quality and Good Service",KSh 799,
6707,"TBC Unisex fashion rubber shoe with multi-color for young Pocket friendly Blue 43 Pocket friendly fashion rubber shoe multi-color for men, each pair comes with one pair of socks for free",KSh 116,
6708,Oasis 1 Pair Hot Sale Square Rhinestone Plated Rose Gold Fashion Top Selection Earring Gift Women Grey one size ,KSh 398,
6709,White gold Color vintage rings For Women AAA Zircon jewelry vintage ring wedding engagement women silver 6 MDEAN White gold Color vintage rings For Women AAA Zircon jewelry vintage ring wedding engagement women rings Size 6 7 8 MSR125,"KSh 1,299","KSh 2,000 "
6710,New Female Pointed Shoes Flat Shoes Pearls Single Shoes Mother Shoes Bean Shoes Nurse Shoes Flat silvery 40 New Fashions Ladies&apos Pointed Flat Bottom Casual Shoes Pearl Single Shoes Women&aposs Shallow Mouth Soles Flat Shoes PX0052,"KSh 2,390",
6711,Air Mesh Breathable Man Shoes Comfortable Soft Sneakers Men Chaussures Plateforme Vulcanize Shoes black 39 Air Mesh Breathable Man Shoes Comfortable Soft Sneakers Men Chaussures Plateforme Vulcanize Shoes,"KSh 2,190","KSh 3,790 "
6712,4Pcs Bedding Set (1 Duvet cover+1 Bed sheet+2 Pillow covers) Fashion Button Double Pure Color Cotton double color 5*6 ,KSh 499,"KSh 1,199 "
6713,Shower Head Adjustable 3 Mode High Pressurized Handheld Shower Head Bathroom blue one size Shower Head Adjustable 3 Mode,"KSh 1,399",
6714,TAGWOOD MP-27 Cuboid Mini Wireless Bluetooth Portable Speaker Subwoofer Black 500W MP-27 Portable Bluetooth Speaker,"KSh 3,995",
6715,"HWDZ2000B - Normal Water Dispenser Normal water dispenser
Two taps
Black colour body
Grey sprout
Drip tray & cover
Non electric (Normal water only)
Warranty: 12 months","KSh 3,399","KSh 4,399 "
6716,Multipurpose Non-stick Gas Cookware Stainless Steel Soup Pan Cooking Tool Sets silver set ,"KSh 16,499","KSh 18,999 "
6717,ICECOOL BD-60 Chest Freezer white 550*446*635 white 550*446*635 ,"KSh 1,099","KSh 2,599 "
6718,32PCS Professional Makeup Brushes Set Powder Brush Beauty Cosmetic Tools Kit Eyeshadow Brushes Bag burlywood ,"KSh 1,299","KSh 2,999 "
6719,Fashion Women Handbags Ladies Canvas Shoulder Bags Striped Shoulderbag Ladies Chain Bag Women bags blue large Fashion Women Handbags Ladies Canvas Shoulder Bags Striped Shoulderbag Ladies Bag Women bags,KSh 699,"KSh 1,899 "
6720,U8 Smartwatch Bluetooth Watch Passometer Touch Screen Answer and Dial the Phone Black One Size Black color is available,"KSh 1,699",
6721,Household electric Bean grinder coffee grinder grain grinder Grinding machine coffeemaker ,"KSh 1,199",
6722,LPT660 Wireless Bluetooth Earphone Headset with microphone heavy low bass stereo white orange ,KSh 799,"KSh 2,599 "
6723,"Professional Eyeshadow Palette 120 Colors Eyeshadow Natural Super Light Makeup  Pallete Set Colorful Easy to color, not blooming
Rich in color
Waterproof and sweatproof",KSh 399,"KSh 1,799 "
6724,"Color 24 Cosmetic Contour Makeup Palette Shading Brightening Pressed Highlighter Powder as the picture Perfect for giving an all over glow, or for contouring
SMOOTH FORMULA - Easy to build up
Perfect for contouring cheeks, chin, and eyes","KSh 2,850","KSh 3,690 "
6725,VITRON V503D Home Theater Sound System 2.1 Multimedia Bluetooth Speaker Subwoofer black 35W V503D ,KSh 599,"KSh 1,699 "
6726,Electric Shaver Rechargeable Double Blade Built in Charger Mini Razor for Face Care Men BeardTrimmer Black as pictures ,KSh 399,KSh 599 
6727,RONI Summer women baseball cap lady pure color  personality sequins sunshade cap 01 ,"KSh 1,329","KSh 1,399 "
6728,SOHI Winter Clearance Sale  1 Pairs Size 35-41 Suede Ankle Boots Women&aposs Shoes Causal Martin Boots black 38 SOHI Winter Clearance Sale  1 Pairs Size 35-41 Suede Ankle Boots Women&aposs Shoes Causal Martin Boots Made Fun,"KSh 1,299","KSh 2,598 "
6729,"COCOCICI Men&aposs Fashion Embroidered Solid Color Shirt Large Size Slim Long Sleeve Shirt deep blue xl The successful choice for business men, the fabric is breathable and comfortable, and the stretch is good.","KSh 4,350","KSh 4,420 "
6730,"Oukitel C10, 5.0"", 8GB + 1GB RAM (Dual SIM) 3G black Oukitel C10","KSh 1,399","KSh 3,899 "
6731,"JUMEI New Fashion Ladies Handbags Women Bag PU Leather Bags For Party For Wedding Holiday black s Safety And Environmental Protection materials of the handbags in my store
Fashion Style, let you be beautiful all the time","KSh 1,099","KSh 2,999 "
6732,1800W Powerful Professional Hair Dryer Blow Dryer UK Plug Hairdryer 220V ZF-3000 BLACK NORMAL 1800W Powerful Professional Hair Dryer Blow Dryer UK Plug Hairdryer 220V ZF-3000,KSh 999,"KSh 1,999 "
6733,TAGWOOD TG2018 Electric Stainless Kettle Black ,"KSh 8,559","KSh 9,600 "
6734,"OUKITEL C8 4G , 2GB+16GB,  5.5HD, 13.0MP+5.0MP, 4G,  Fingerprint, Smart Phones gold ","KSh 5,600",
6735,"GoldenTech 17"" HD LED TV DV3T2 Energy Saving black 17 ","KSh 2,299","KSh 2,790 "
6736,VITRON V019 Home Theater Sound System 2.1 Multimedia Speaker Subwoofer black 25w V019 ,"KSh 7,999","KSh 8,999 "
6737,iBRIT i2 - 5.0&apos&apos - 2GB - 16GB - 8MP Camera - Dual SIM - 3G + Free Backpack black ,"KSh 7,999",
6738,New mobile phone Comio A8s 5.0  2GB+32GB(Dual SIM) 4 Core processor white ,"KSh 1,591",
6739,GAGNWENR Limited Explosion Promotion price reduction crazy rush to buy Leather Shoulder Bag Handbag claret 20cm*8cm*15cm GAGNWENR Promotion Women&aposs Handbags Crazy Purchase Good Quality and Low Price,"KSh 1,393","KSh 1,699 "
6740,Women Fashion Slip On Martin Boots Platform Ankle Boots For Women Comfortable Low Heel Ladies Shoes brown 40 ,"KSh 2,899",
6741,"2018 new men&aposs casual leather men&aposs lace,breathable single shoes business suit shoes. brown 44 leatherwear ",KSh 399,"KSh 1,299 "
6742,Foldable Wireless Arc Optical Mouse Mice with USB Receiver for PC Laptop Notebook Computer ,"KSh 5,400","KSh 6,200 "
6743,VITRON V634 Home Theater HI-FI Multimedia System  Bluetooth Speaker Subwoofe black 60w V634 ,KSh 499,
6744,Pack Of 2/Set Couple Watch Back View Casual Quartz Watch Couple&aposs Gift as picture onesize KAKA Fashion Accessories,KSh 899,"KSh 2,259 "
6745,Synthetic Wigs New Fashion Hair Wigs Women Wigs Hair Wave 14inch black 14inch Synthetic Wigs,KSh 889,"KSh 1,049 "
6746,Fashion Women Vintage Printing Bodycon Sleeveless Casual Evening Party Prom Swing Dress xxl light blue Fashion Women Vintage Printing Bodycon Sleeveless Casual Evening Party Prom Swing Dress,"KSh 1,198",
6747,"Fashion Weave Women Handbag Large Capacity Casual Tote Shopper Bag PU Leather Ladies Shoulder Bags Style2 Normal Large Capacity, Handmade Woven, Exquisite & Quality, Good Service","KSh 1,399","KSh 2,999 "
6748,Elegant Ladies Solid Color Shallow Mouth Round Toe Patent Leather Thick High Heel Shoes black 41 ,"KSh 1,299","KSh 2,999 "
6749,2018 Mens Shoes Casual Comfortable Footwear Summer Flat Men Canvas Shoes Lace-up Solid red 44 ,KSh 199,KSh 899 
6750,Makeup Brushes Powder Concealer Blush Liquid Foundation Face Makeup Brush Tools Professional as the picture ,KSh 399,"KSh 1,999 "
